Height,BMI,Sex,Weight
170.6,29.11,Male,84.7
179.3,27.63,Male,88.8
172.3,19.4,Male,57.6
182.1,32.56,Male,108.0
188.7,32.54,Male,115.9
168.3,34.22,Male,96.9
182.8,27.37,Male,91.5
180.8,22.18,Male,72.5
175.0,22.95,Male,70.3
184.9,24.71,Male,84.5
186.0,16.77,Male,58.0
174.9,25.63,Male,78.4
191.9,30.41,Male,112.0
191.3,35.22,Male,128.9
187.2,27.77,Male,97.3
182.5,32.97,Male,109.8
184.4,33.44,Male,113.7
177.9,26.92,Male,85.2
167.3,33.95,Male,95.0
181.1,35.19,Male,115.4
167.8,33.94,Male,95.6
175.0,18.97,Male,58.1
173.8,28.52,Male,86.1
175.3,31.89,Male,98.0
177.4,24.79,Male,78.0
170.7,24.9,Male,72.6
174.8,33.04,Male,101.0
186.1,35.05,Male,121.4
175.2,25.63,Male,78.7
184.1,31.09,Male,105.4
173.5,27.07,Male,81.5
187.8,16.47,Male,58.1
174.4,30.11,Male,91.6
186.9,30.85,Male,107.8
167.2,27.11,Male,75.8
175.2,28.95,Male,88.9
174.6,19.77,Male,60.3
176.1,24.41,Male,75.7
177.6,19.06,Male,60.1
177.5,23.74,Male,74.8
178.5,32.96,Male,105.0
180.7,26.04,Male,85.0
193.3,31.64,Male,118.2
194.1,30.42,Male,114.6
179.4,31.27,Male,100.6
173.9,28.16,Male,85.2
185.7,28.61,Male,98.7
186.7,22.67,Male,79.0
186.2,27.12,Male,94.0
180.6,33.38,Male,108.9
170.9,29.51,Male,86.2
168.8,26.99,Male,76.9
174.8,18.51,Male,56.6
180.8,31.11,Male,101.7
180.1,33.49,Male,108.6
177.5,31.21,Male,98.3
177.7,25.59,Male,80.8
174.8,22.96,Male,70.2
182.0,31.3,Male,103.7
193.2,20.91,Male,78.0
178.3,24.02,Male,76.4
186.9,19.54,Male,68.3
177.3,31.17,Male,98.0
171.1,27.19,Male,79.6
192.7,24.93,Male,92.6
184.7,24.51,Male,83.6
170.7,28.21,Male,82.2
165.4,28.43,Male,77.8
171.9,23.37,Male,69.1
170.5,29.77,Male,86.5
173.7,25.74,Male,77.7
170.0,23.5,Male,67.9
180.4,26.49,Male,86.2
180.3,26.52,Male,86.2
184.2,23.44,Male,79.5
177.8,29.58,Male,93.5
176.0,22.62,Male,70.1
175.2,22.22,Male,68.2
191.2,24.19,Male,88.4
193.2,23.83,Male,88.9
187.5,25.22,Male,88.7
209.2,38.23,Male,167.3
176.1,26.45,Male,82.0
175.4,29.42,Male,90.5
190.7,29.25,Male,106.4
180.6,25.39,Male,82.8
184.7,31.95,Male,109.0
192.1,29.35,Male,108.3
181.6,25.79,Male,85.1
179.7,26.32,Male,85.0
186.4,29.02,Male,100.8
185.7,26.43,Male,91.1
189.9,19.13,Male,69.0
177.4,32.83,Male,103.3
179.6,29.59,Male,95.4
177.7,29.04,Male,91.7
183.1,34.15,Male,114.5
178.1,25.0,Male,79.3
181.7,24.7,Male,81.5
181.3,37.53,Male,123.4
171.8,28.5,Male,84.1
176.3,30.21,Male,93.9
174.9,25.13,Male,76.9
173.8,30.07,Male,90.8
180.1,22.48,Male,72.9
190.1,27.24,Male,98.4
178.7,32.13,Male,102.6
185.4,25.33,Male,87.1
185.4,25.66,Male,88.2
184.5,31.19,Male,106.2
185.8,25.85,Male,89.2
181.9,30.37,Male,100.5
167.7,27.96,Male,78.6
182.4,30.63,Male,101.9
183.6,25.53,Male,86.1
178.0,26.34,Male,83.5
179.4,28.27,Male,91.0
174.2,25.02,Male,75.9
184.4,18.94,Male,64.4
180.5,21.12,Male,68.8
181.0,26.23,Male,85.9
179.0,27.44,Male,87.9
184.0,30.92,Male,104.7
178.7,22.36,Male,71.4
181.2,31.33,Male,102.9
180.6,24.14,Male,78.7
182.0,27.13,Male,89.9
174.6,32.55,Male,99.2
189.3,23.89,Male,85.6
176.9,31.08,Male,97.3
190.4,28.73,Male,104.2
194.7,25.64,Male,97.2
182.6,30.32,Male,101.1
188.1,21.27,Male,75.3
186.3,31.52,Male,109.4
181.9,30.81,Male,101.9
176.7,24.15,Male,75.4
173.6,33.08,Male,99.7
176.8,27.27,Male,85.2
190.4,26.06,Male,94.5
176.7,33.36,Male,104.2
170.4,24.33,Male,70.6
184.1,29.21,Male,99.0
181.6,32.64,Male,107.6
186.9,36.97,Male,129.1
187.9,28.14,Male,99.4
174.3,27.76,Male,84.3
169.4,33.85,Male,97.1
184.0,31.99,Male,108.3
167.5,27.43,Male,77.0
184.5,29.26,Male,99.6
181.0,31.32,Male,102.6
179.6,24.15,Male,77.9
177.4,31.54,Male,99.3
181.2,23.38,Male,76.8
171.6,29.63,Male,87.3
183.1,36.55,Male,122.5
179.4,21.27,Male,68.5
178.1,28.45,Male,90.2
175.5,30.83,Male,95.0
187.3,32.53,Male,114.1
185.5,30.1,Male,103.6
182.4,28.38,Male,94.4
185.2,28.63,Male,98.2
172.7,27.98,Male,83.5
182.4,22.55,Male,75.0
175.7,32.93,Male,101.7
183.1,31.84,Male,106.7
168.4,27.73,Male,78.6
168.1,26.19,Male,74.0
184.1,25.17,Male,85.3
173.5,28.85,Male,86.8
176.3,33.65,Male,104.6
185.1,31.31,Male,107.3
178.1,28.28,Male,89.7
182.8,30.6,Male,102.3
186.3,33.54,Male,116.4
176.5,26.35,Male,82.1
193.3,23.93,Male,89.4
185.7,25.46,Male,87.8
180.1,23.52,Male,76.3
180.1,33.55,Male,108.8
181.0,32.0,Male,104.8
182.7,27.91,Male,93.2
182.2,27.09,Male,89.9
187.6,31.06,Male,109.3
184.5,29.27,Male,99.6
188.6,27.22,Male,96.8
171.0,26.07,Male,76.2
176.8,29.44,Male,92.0
172.9,30.11,Male,90.0
178.8,31.87,Male,101.9
174.3,31.16,Male,94.7
192.5,23.45,Male,86.9
190.9,28.89,Male,105.3
183.2,30.82,Male,103.4
176.2,27.12,Male,84.2
183.0,24.56,Male,82.2
184.4,31.79,Male,108.1
187.0,23.87,Male,83.5
174.7,26.66,Male,81.4
179.5,25.9,Male,83.5
182.8,26.52,Male,88.6
175.3,28.75,Male,88.3
178.5,33.8,Male,107.7
179.5,28.6,Male,92.1
177.0,18.86,Male,59.1
184.8,22.13,Male,75.6
184.4,28.57,Male,97.1
193.5,25.07,Male,93.9
190.1,26.58,Male,96.1
175.9,23.73,Male,73.4
177.7,26.09,Male,82.4
175.9,33.42,Male,103.4
176.5,26.32,Male,82.0
191.3,26.75,Male,97.9
184.5,26.07,Male,88.7
191.7,31.85,Male,117.0
179.3,30.36,Male,97.6
175.1,24.39,Male,74.8
193.8,22.95,Male,86.2
180.8,18.07,Male,59.1
183.5,30.18,Male,101.6
177.0,26.99,Male,84.6
176.0,27.22,Male,84.3
186.8,29.77,Male,103.9
201.8,29.01,Male,118.1
181.7,27.82,Male,91.8
175.4,20.86,Male,64.2
184.4,21.67,Male,73.7
181.2,30.56,Male,100.3
184.7,29.31,Male,100.0
193.8,34.71,Male,130.4
187.6,32.81,Male,115.5
181.8,23.59,Male,78.0
181.8,25.3,Male,83.6
188.7,28.16,Male,100.3
179.8,33.51,Male,108.3
180.4,29.25,Male,95.2
178.9,27.14,Male,86.9
181.8,21.91,Male,72.4
185.1,28.54,Male,97.8
181.6,37.35,Male,123.2
186.0,28.28,Male,97.8
178.0,29.07,Male,92.1
173.4,28.22,Male,84.9
175.8,18.28,Male,56.5
195.5,32.66,Male,124.8
174.2,30.64,Male,93.0
184.9,29.48,Male,100.8
179.6,25.39,Male,81.9
176.8,29.99,Male,93.7
178.8,29.33,Male,93.8
173.7,24.05,Male,72.6
181.0,30.58,Male,100.2
194.6,26.94,Male,102.0
176.5,26.8,Male,83.5
177.7,30.68,Male,96.9
172.2,31.52,Male,93.5
185.6,28.44,Male,98.0
177.0,19.9,Male,62.3
173.3,23.67,Male,71.1
179.0,25.59,Male,82.0
170.7,29.7,Male,86.5
183.7,28.98,Male,97.8
166.6,29.11,Male,80.8
180.7,24.38,Male,79.6
177.9,27.58,Male,87.3
183.3,26.26,Male,88.2
181.9,25.53,Male,84.5
184.1,26.42,Male,89.5
180.8,28.56,Male,93.4
182.2,18.73,Male,62.2
179.7,28.62,Male,92.4
177.9,21.29,Male,67.4
175.5,27.97,Male,86.1
180.3,24.88,Male,80.9
185.2,30.98,Male,106.3
171.7,25.95,Male,76.5
184.2,36.74,Male,124.7
183.0,27.91,Male,93.5
184.1,34.89,Male,118.3
183.7,24.87,Male,83.9
183.0,26.8,Male,89.8
181.6,24.18,Male,79.7
166.5,23.35,Male,64.7
185.2,29.58,Male,101.5
188.0,25.05,Male,88.5
181.8,28.3,Male,93.5
181.4,28.21,Male,92.8
187.8,27.8,Male,98.0
171.5,32.26,Male,94.9
181.1,31.74,Male,104.1
176.4,34.0,Male,105.8
176.0,27.98,Male,86.7
170.8,21.96,Male,64.1
180.9,25.52,Male,83.5
182.1,27.03,Male,89.6
181.1,30.22,Male,99.1
180.3,30.32,Male,98.6
188.1,27.81,Male,98.4
190.2,23.65,Male,85.6
165.2,31.73,Male,86.6
175.6,25.39,Male,78.3
178.8,26.27,Male,84.0
182.7,17.64,Male,58.9
183.8,30.23,Male,102.1
197.3,33.14,Male,129.0
164.9,34.59,Male,94.1
182.6,30.21,Male,100.7
179.5,28.64,Male,92.3
180.4,26.15,Male,85.1
182.3,20.78,Male,69.1
183.1,30.87,Male,103.5
173.3,24.23,Male,72.8
189.4,27.93,Male,100.2
163.9,34.61,Male,93.0
169.8,26.58,Male,76.6
189.8,24.77,Male,89.2
177.2,25.54,Male,80.2
177.8,24.24,Male,76.6
185.6,27.03,Male,93.1
174.9,25.56,Male,78.2
179.2,27.22,Male,87.4
162.0,24.25,Male,63.6
175.9,28.62,Male,88.6
199.8,30.25,Male,120.8
184.1,26.39,Male,89.4
174.1,20.5,Male,62.1
179.3,31.95,Male,102.7
185.4,24.3,Male,83.5
179.4,34.36,Male,110.6
185.5,30.52,Male,105.0
175.9,27.75,Male,85.9
181.2,27.47,Male,90.2
173.3,27.64,Male,83.0
167.5,27.59,Male,77.4
176.1,24.49,Male,75.9
187.1,25.7,Male,90.0
189.6,32.47,Male,116.7
170.2,26.09,Male,75.6
176.5,29.26,Male,91.2
186.8,33.29,Male,116.2
198.1,27.2,Male,106.7
187.2,28.63,Male,100.3
184.0,20.55,Male,69.6
175.7,28.0,Male,86.4
171.6,22.36,Male,65.8
179.2,23.08,Male,74.1
173.8,32.18,Male,97.2
175.9,30.13,Male,93.2
175.0,32.91,Male,100.8
187.0,25.43,Male,88.9
181.7,31.33,Male,103.4
173.2,27.08,Male,81.2
179.5,28.88,Male,93.1
180.3,27.89,Male,90.7
185.7,32.37,Male,111.6
181.5,26.28,Male,86.6
188.5,28.59,Male,101.6
185.3,34.87,Male,119.7
168.9,28.95,Male,82.6
195.3,28.46,Male,108.6
181.5,29.89,Male,98.5
182.1,27.96,Male,92.7
176.4,29.61,Male,92.1
178.4,27.54,Male,87.7
184.2,25.16,Male,85.4
176.3,32.34,Male,100.5
188.5,29.15,Male,103.6
182.4,26.64,Male,88.6
187.8,25.16,Male,88.7
177.0,22.7,Male,71.1
190.8,19.61,Male,71.4
179.9,32.08,Male,103.8
171.2,32.54,Male,95.4
184.0,23.12,Male,78.3
179.7,28.02,Male,90.5
180.5,23.6,Male,76.9
183.5,23.93,Male,80.6
186.9,29.58,Male,103.3
185.3,26.16,Male,89.8
183.4,25.48,Male,85.7
165.5,24.59,Male,67.4
191.9,26.67,Male,98.2
178.5,28.91,Male,92.1
181.0,23.85,Male,78.1
175.7,33.63,Male,103.8
176.3,30.06,Male,93.4
193.2,25.84,Male,96.5
192.8,24.68,Male,91.7
178.6,24.54,Male,78.3
187.2,25.47,Male,89.3
191.2,27.78,Male,101.6
167.6,29.14,Male,81.9
178.8,25.13,Male,80.3
177.7,29.15,Male,92.0
191.1,27.12,Male,99.0
184.8,22.04,Male,75.3
186.3,31.62,Male,109.7
178.4,31.68,Male,100.8
169.0,24.85,Male,71.0
177.8,33.74,Male,106.7
175.5,25.88,Male,79.7
177.5,28.28,Male,89.1
177.3,27.66,Male,87.0
177.0,28.29,Male,88.6
187.6,21.94,Male,77.2
188.0,31.61,Male,111.7
190.6,23.93,Male,86.9
187.9,22.96,Male,81.1
171.5,19.44,Male,57.2
186.2,28.59,Male,99.1
182.3,25.43,Male,84.5
193.7,23.73,Male,89.0
181.0,21.32,Male,69.8
191.6,26.66,Male,97.9
182.2,28.69,Male,95.2
188.2,31.85,Male,112.8
177.5,27.14,Male,85.5
184.2,33.59,Male,114.0
172.9,23.55,Male,70.4
178.5,31.97,Male,101.9
179.2,29.29,Male,94.1
183.5,24.24,Male,81.6
185.6,25.24,Male,86.9
186.3,23.87,Male,82.8
191.0,25.35,Male,92.5
175.1,16.98,Male,52.1
182.1,28.18,Male,93.4
190.0,28.42,Male,102.6
177.2,29.39,Male,92.3
191.4,24.91,Male,91.3
187.2,18.5,Male,64.8
181.9,22.89,Male,75.7
179.2,29.07,Male,93.4
195.2,27.77,Male,105.8
176.1,24.76,Male,76.8
162.4,28.9,Male,76.2
171.8,31.61,Male,93.3
182.9,29.4,Male,98.4
179.4,30.78,Male,99.1
178.5,25.06,Male,79.8
187.6,27.07,Male,95.3
172.8,29.01,Male,86.6
178.0,25.15,Male,79.7
176.0,23.82,Male,73.8
182.9,23.09,Male,77.2
175.6,19.38,Male,59.8
167.9,29.38,Male,82.8
177.4,36.68,Male,115.4
173.8,29.52,Male,89.2
172.0,20.15,Male,59.6
180.9,23.96,Male,78.4
167.3,24.57,Male,68.8
176.8,26.83,Male,83.9
171.1,29.73,Male,87.0
169.1,29.89,Male,85.5
194.1,31.7,Male,119.4
175.5,27.52,Male,84.8
157.8,29.3,Male,73.0
174.2,25.78,Male,78.2
181.9,32.09,Male,106.2
174.6,31.11,Male,94.8
175.7,20.39,Male,62.9
179.8,22.08,Male,71.4
200.3,26.71,Male,107.2
184.1,23.6,Male,80.0
184.7,27.29,Male,93.1
174.7,26.58,Male,81.1
172.0,23.06,Male,68.2
177.1,26.9,Male,84.4
180.6,24.57,Male,80.1
178.2,30.44,Male,96.7
183.1,22.27,Male,74.7
174.4,23.38,Male,71.1
177.0,30.74,Male,96.3
177.8,21.45,Male,67.8
185.0,24.09,Male,82.4
183.3,30.78,Male,103.4
191.6,29.17,Male,107.1
180.3,23.25,Male,75.6
180.9,31.39,Male,102.7
175.0,29.07,Male,89.0
185.0,23.78,Male,81.4
185.8,25.91,Male,89.4
199.5,20.57,Male,81.9
182.8,28.59,Male,95.5
184.4,20.93,Male,71.2
180.2,26.99,Male,87.6
182.0,25.67,Male,85.0
191.5,26.49,Male,97.1
181.9,24.67,Male,81.6
172.4,26.66,Male,79.2
190.4,32.54,Male,118.0
176.2,30.22,Male,93.8
186.9,21.88,Male,76.4
181.8,25.21,Male,83.3
180.9,30.78,Male,100.7
180.3,26.87,Male,87.3
167.9,28.3,Male,79.8
175.4,30.05,Male,92.4
187.1,27.84,Male,97.5
181.4,21.26,Male,70.0
170.5,33.12,Male,96.3
178.2,27.35,Male,86.9
182.7,26.68,Male,89.1
172.9,27.47,Male,82.1
183.0,22.18,Male,74.3
188.6,26.43,Male,94.0
179.4,32.75,Male,105.4
176.6,18.73,Male,58.4
169.8,28.85,Male,83.2
175.8,19.6,Male,60.6
174.2,28.14,Male,85.4
183.1,22.85,Male,76.6
176.5,25.42,Male,79.2
174.3,27.33,Male,83.0
184.2,25.46,Male,86.4
183.4,22.86,Male,76.9
183.7,24.43,Male,82.4
168.1,29.84,Male,84.3
184.0,31.04,Male,105.1
183.5,32.3,Male,108.8
187.7,26.9,Male,94.8
170.2,31.15,Male,90.2
187.1,24.58,Male,86.0
182.7,21.78,Male,72.7
182.9,25.94,Male,86.8
185.2,30.53,Male,104.7
183.7,28.31,Male,95.5
171.2,27.5,Male,80.6
172.3,35.07,Male,104.1
183.1,25.57,Male,85.7
185.9,29.55,Male,102.1
186.5,22.44,Male,78.1
179.9,24.15,Male,78.2
181.0,27.44,Male,89.9
186.1,29.2,Male,101.1
181.4,28.93,Male,95.2
175.6,32.49,Male,100.2
185.5,27.03,Male,93.0
174.1,36.91,Male,111.9
169.8,29.02,Male,83.7
182.4,33.37,Male,111.0
189.4,25.24,Male,90.5
183.5,19.29,Male,65.0
185.1,30.57,Male,104.7
181.5,28.59,Male,94.2
183.1,26.02,Male,87.2
184.5,31.33,Male,106.6
177.5,27.42,Male,86.4
172.2,27.36,Male,81.1
175.1,29.35,Male,90.0
170.0,29.95,Male,86.6
181.6,25.73,Male,84.9
181.3,26.99,Male,88.7
188.3,30.5,Male,108.1
179.2,28.07,Male,90.1
175.5,28.03,Male,86.3
176.5,32.93,Male,102.6
175.0,28.68,Male,87.8
182.5,30.17,Male,100.5
189.2,26.82,Male,96.0
185.0,27.66,Male,94.7
176.2,28.83,Male,89.5
173.7,30.61,Male,92.4
178.2,30.85,Male,98.0
186.5,26.53,Male,92.3
177.3,31.56,Male,99.2
185.0,28.13,Male,96.3
186.1,27.61,Male,95.6
175.5,28.58,Male,88.0
181.3,20.39,Male,67.0
176.1,31.25,Male,96.9
184.7,23.01,Male,78.5
170.6,26.76,Male,77.9
174.9,26.53,Male,81.2
177.4,30.52,Male,96.0
171.8,25.17,Male,74.3
187.3,26.83,Male,94.1
180.8,23.95,Male,78.3
187.9,20.69,Male,73.0
189.1,29.45,Male,105.3
184.0,31.25,Male,105.8
184.9,37.41,Male,127.9
184.0,27.42,Male,92.8
179.4,24.29,Male,78.2
174.0,32.88,Male,99.5
191.3,25.2,Male,92.2
173.8,31.6,Male,95.5
194.2,22.2,Male,83.7
178.5,35.23,Male,112.3
174.7,26.43,Male,80.7
183.7,28.56,Male,96.4
181.8,29.0,Male,95.8
169.5,33.47,Male,96.2
186.0,24.32,Male,84.1
189.8,29.25,Male,105.4
194.5,28.06,Male,106.2
177.1,29.67,Male,93.1
173.9,32.89,Male,99.5
172.8,31.68,Male,94.6
183.4,27.52,Male,92.6
180.9,24.07,Male,78.8
163.1,26.14,Male,69.5
185.6,16.65,Male,57.4
174.0,21.85,Male,66.2
173.7,29.13,Male,87.9
180.1,24.07,Male,78.1
178.7,27.62,Male,88.2
187.1,27.11,Male,94.9
174.4,22.92,Male,69.7
178.0,31.8,Male,100.8
177.7,31.62,Male,99.8
186.3,20.32,Male,70.5
173.3,29.64,Male,89.0
176.2,30.38,Male,94.3
176.6,24.28,Male,75.7
186.1,27.3,Male,94.5
181.3,30.33,Male,99.7
179.5,27.59,Male,88.9
179.4,26.72,Male,86.0
179.7,27.32,Male,88.2
181.2,34.14,Male,112.1
192.7,23.15,Male,86.0
177.4,29.03,Male,91.4
176.7,26.61,Male,83.1
185.7,22.56,Male,77.8
176.2,19.06,Male,59.2
182.9,25.37,Male,84.9
176.6,29.44,Male,91.8
172.4,28.83,Male,85.7
189.4,25.66,Male,92.0
187.2,31.22,Male,109.4
183.9,20.0,Male,67.6
178.1,26.24,Male,83.2
188.9,29.08,Male,103.8
178.8,34.9,Male,111.6
173.2,32.8,Male,98.4
174.2,25.71,Male,78.0
172.9,30.85,Male,92.2
180.2,31.33,Male,101.7
179.1,26.44,Male,84.8
182.8,27.02,Male,90.3
176.8,32.69,Male,102.2
178.2,20.48,Male,65.0
185.0,23.87,Male,81.7
179.1,22.97,Male,73.7
185.0,28.94,Male,99.0
179.2,23.44,Male,75.3
191.3,18.13,Male,66.3
171.1,28.16,Male,82.4
173.1,27.27,Male,81.7
175.7,27.44,Male,84.7
188.0,24.75,Male,87.5
171.5,30.03,Male,88.3
162.9,26.58,Male,70.5
185.0,22.46,Male,76.9
181.8,25.91,Male,85.6
183.3,29.7,Male,99.8
180.8,34.96,Male,114.3
187.2,27.45,Male,96.2
174.2,28.79,Male,87.4
181.9,29.35,Male,97.1
189.5,22.65,Male,81.3
172.2,25.28,Male,75.0
174.4,32.89,Male,100.0
184.1,28.88,Male,97.9
177.8,21.38,Male,67.6
178.3,31.62,Male,100.5
184.8,32.14,Male,109.8
191.4,31.53,Male,115.5
180.8,37.76,Male,123.4
191.3,31.39,Male,114.9
171.0,32.25,Male,94.3
175.3,24.13,Male,74.2
177.1,31.82,Male,99.8
182.0,18.15,Male,60.1
189.6,26.71,Male,96.0
192.9,25.38,Male,94.4
172.7,23.37,Male,69.7
177.0,30.86,Male,96.7
176.3,25.34,Male,78.8
180.9,28.24,Male,92.4
179.1,28.61,Male,91.8
184.3,26.67,Male,90.6
186.8,32.63,Male,113.9
178.9,29.15,Male,93.3
178.6,30.57,Male,97.5
180.4,27.91,Male,90.8
182.4,34.03,Male,113.2
179.5,34.74,Male,111.9
175.9,23.86,Male,73.8
172.0,24.94,Male,73.8
171.1,23.69,Male,69.4
174.0,28.46,Male,86.2
185.8,29.74,Male,102.7
173.7,25.38,Male,76.6
191.3,26.57,Male,97.2
182.8,29.84,Male,99.7
181.9,25.82,Male,85.4
174.6,30.5,Male,93.0
175.8,24.14,Male,74.6
188.2,25.79,Male,91.3
176.9,32.87,Male,102.9
176.4,18.19,Male,56.6
174.6,32.24,Male,98.3
181.4,21.71,Male,71.4
179.2,32.83,Male,105.4
178.6,25.27,Male,80.6
178.5,18.45,Male,58.8
168.8,32.96,Male,93.9
177.2,27.41,Male,86.1
183.4,28.4,Male,95.5
185.7,31.78,Male,109.6
187.9,25.08,Male,88.5
185.8,20.31,Male,70.1
189.9,27.39,Male,98.8
184.2,28.13,Male,95.4
177.1,27.75,Male,87.0
178.5,20.72,Male,66.0
183.3,26.21,Male,88.1
183.5,23.03,Male,77.5
169.4,31.53,Male,90.5
190.7,22.21,Male,80.8
198.0,23.93,Male,93.8
171.3,22.45,Male,65.9
180.8,31.72,Male,103.7
173.6,21.54,Male,64.9
168.8,28.99,Male,82.6
176.9,29.14,Male,91.2
193.2,22.68,Male,84.7
176.3,23.45,Male,72.9
181.1,21.76,Male,71.4
196.6,29.2,Male,112.9
188.5,24.25,Male,86.2
188.2,32.05,Male,113.5
183.9,29.79,Male,100.7
187.7,28.22,Male,99.4
181.4,24.36,Male,80.2
164.2,20.74,Male,55.9
181.4,32.03,Male,105.4
181.8,28.31,Male,93.6
171.7,27.45,Male,80.9
172.8,31.1,Male,92.9
181.2,29.36,Male,96.4
190.5,30.4,Male,110.3
189.8,22.13,Male,79.7
168.2,26.71,Male,75.6
181.8,22.14,Male,73.2
170.9,28.0,Male,81.8
175.3,27.21,Male,83.6
173.7,27.5,Male,83.0
188.6,26.92,Male,95.8
188.1,30.36,Male,107.4
176.2,24.99,Male,77.6
183.9,31.59,Male,106.8
184.6,27.02,Male,92.1
164.9,21.02,Male,57.2
174.5,27.99,Male,85.2
184.1,25.86,Male,87.6
189.6,26.67,Male,95.9
176.7,31.53,Male,98.4
176.4,29.08,Male,90.5
189.0,29.16,Male,104.2
173.7,18.72,Male,56.5
186.2,35.06,Male,121.6
176.2,33.28,Male,103.3
183.9,29.19,Male,98.7
181.7,27.72,Male,91.5
184.3,34.46,Male,117.0
172.4,31.38,Male,93.3
188.8,27.84,Male,99.2
175.5,32.55,Male,100.3
185.8,36.7,Male,126.7
184.9,22.29,Male,76.2
172.3,28.82,Male,85.6
178.3,22.77,Male,72.4
193.8,34.38,Male,129.1
168.5,27.08,Male,76.9
183.5,22.12,Male,74.5
174.6,32.65,Male,99.5
172.8,19.01,Male,56.8
176.4,20.81,Male,64.8
179.7,22.18,Male,71.6
168.8,26.21,Male,74.7
174.1,24.93,Male,75.6
180.4,26.49,Male,86.2
189.5,27.98,Male,100.5
183.2,28.42,Male,95.4
187.6,25.48,Male,89.7
173.3,31.07,Male,93.3
180.5,30.93,Male,100.8
172.6,30.81,Male,91.8
184.7,21.87,Male,74.6
160.7,25.51,Male,65.9
180.3,34.68,Male,112.7
180.6,29.43,Male,96.0
182.9,17.16,Male,57.4
185.1,32.56,Male,111.6
174.6,29.92,Male,91.2
189.0,25.38,Male,90.7
181.3,31.2,Male,102.6
179.6,21.18,Male,68.3
176.6,26.72,Male,83.3
173.1,23.0,Male,68.9
177.3,33.15,Male,104.2
178.7,21.4,Male,68.3
180.3,26.85,Male,87.3
188.7,25.4,Male,90.4
176.0,28.21,Male,87.4
182.6,20.27,Male,67.6
184.2,23.27,Male,79.0
181.9,28.19,Male,93.3
173.9,25.08,Male,75.8
181.4,30.03,Male,98.8
172.2,23.49,Male,69.7
181.1,21.91,Male,71.9
176.1,27.61,Male,85.6
176.2,25.43,Male,79.0
181.7,28.82,Male,95.1
170.0,27.6,Male,79.8
182.4,28.47,Male,94.7
181.0,32.2,Male,105.5
184.4,30.81,Male,104.8
186.8,24.35,Male,85.0
179.0,28.77,Male,92.2
175.0,21.08,Male,64.6
180.8,29.15,Male,95.3
182.6,31.18,Male,104.0
188.2,20.6,Male,73.0
190.3,28.24,Male,102.3
175.8,23.44,Male,72.4
176.6,28.17,Male,87.9
180.2,22.01,Male,71.5
194.1,25.9,Male,97.6
181.2,21.65,Male,71.1
172.2,29.92,Male,88.7
184.8,23.45,Male,80.1
180.0,24.24,Male,78.5
183.1,29.34,Male,98.4
169.6,30.58,Male,88.0
180.1,31.41,Male,101.9
174.7,30.14,Male,92.0
174.7,33.54,Male,102.4
189.6,33.86,Male,121.7
175.3,24.95,Male,76.7
171.4,25.64,Male,75.3
189.8,25.08,Male,90.3
175.5,34.17,Male,105.2
170.0,27.77,Male,80.3
178.2,25.27,Male,80.2
179.8,24.04,Male,77.7
190.8,33.43,Male,121.7
182.8,25.54,Male,85.3
172.2,33.26,Male,98.6
180.4,30.02,Male,97.7
169.7,27.99,Male,80.6
193.8,32.06,Male,120.4
176.8,25.61,Male,80.1
174.7,28.62,Male,87.3
178.9,26.75,Male,85.6
161.8,20.9,Male,54.7
174.7,25.59,Male,78.1
184.3,23.16,Male,78.7
176.0,32.94,Male,102.0
178.5,28.5,Male,90.8
179.5,24.9,Male,80.2
172.1,26.25,Male,77.7
181.1,23.81,Male,78.1
181.8,21.94,Male,72.5
181.8,34.12,Male,112.8
180.1,22.16,Male,71.9
175.1,29.38,Male,90.1
184.3,27.82,Male,94.5
173.1,27.46,Male,82.3
168.5,17.2,Male,48.8
183.5,30.65,Male,103.2
166.9,26.57,Male,74.0
179.8,31.01,Male,100.2
183.9,18.35,Male,62.1
178.7,23.9,Male,76.3
190.9,36.43,Male,132.8
176.5,30.27,Male,94.3
174.2,30.65,Male,93.0
172.7,33.18,Male,99.0
176.1,27.79,Male,86.2
182.2,31.7,Male,105.2
176.9,30.96,Male,96.9
180.2,29.43,Male,95.6
193.2,23.32,Male,87.0
173.6,24.5,Male,73.8
188.0,25.46,Male,90.0
181.1,26.69,Male,87.5
188.3,27.11,Male,96.1
175.4,25.79,Male,79.3
182.8,24.58,Male,82.1
199.8,25.89,Male,103.4
186.5,26.99,Male,93.9
176.7,32.65,Male,101.9
184.0,23.69,Male,80.2
171.0,28.42,Male,83.1
184.7,34.45,Male,117.5
168.8,19.91,Male,56.7
183.6,34.13,Male,115.0
179.6,32.86,Male,106.0
179.1,20.09,Male,64.4
163.3,31.23,Male,83.3
179.3,25.51,Male,82.0
179.9,35.33,Male,114.3
172.0,26.12,Male,77.3
165.2,27.45,Male,74.9
169.1,18.71,Male,53.5
189.2,28.45,Male,101.8
183.4,27.73,Male,93.3
181.4,25.67,Male,84.5
187.3,25.82,Male,90.6
187.0,27.45,Male,96.0
181.5,25.58,Male,84.3
187.9,28.85,Male,101.9
168.4,30.74,Male,87.2
168.5,24.46,Male,69.4
173.8,26.7,Male,80.7
183.8,25.71,Male,86.9
183.8,18.89,Male,63.8
184.6,21.64,Male,73.7
190.5,34.12,Male,123.8
188.0,29.33,Male,103.7
184.7,21.07,Male,71.9
171.7,22.91,Male,67.5
181.7,26.28,Male,86.8
